4.160000000000000142e+01 2.600000000000000355e+01 3.054515618330414656e-02
4.220000000000000284e+01 2.500000000000000000e+01 3.927429804792914592e-02
4.279999999999999716e+01 2.400000000000000000e+01 5.908705401319831740e-02
4.320000000000000284e+01 2.300000000000000000e+01 7.016841060237391514e-02
4.379999999999999005e+01 2.200000000000000000e+01 8.124976719154955451e-02
4.440000000000000568e+01 2.100000000000000000e+01 9.898938527568321155e-02
4.499999999999999289e+01 2.000000000000000000e+01 8.376532456258314885e-02
4.539999999999999858e+01 1.899999999999999645e+01 4.197546914362156739e-02
4.579999999999999716e+01 1.799999999999999645e+01 3.206909116098681511e-02
4.619999999999999574e+01 1.700000000000000355e+01 5.414125498847778550e-02
4.639999999999999858e+01 1.600000000000000000e+01 5.070461100824556755e-02
4.660000000000001563e+01 1.500000000000000000e+01 4.197546914362083881e-02
4.700000000000000000e+01 1.400000000000000000e+01 4.649428486806582439e-02
4.739999999999999858e+01 1.300000000000000178e+01 4.846651639781490717e-02
4.760000000000000142e+01 1.200000000000000000e+01 5.043874792756442016e-02
4.800000000000000000e+01 1.100000000000000000e+01 5.338613876243333140e-02
4.839999999999999147e+01 1.000000000000000000e+01 6.723072287491915766e-02
4.860000000000000142e+01 9.000000000000001776e+00 9.156229456463198246e-02
4.880000000000000426e+01 8.000000000000000000e+00 9.156229456463198246e-02
4.899999999999999289e+01 7.000000000000000000e+00 7.939650871977554925e-02
4.899999999999999289e+01 6.000000000000000000e+00 9.156229456463252370e-02
4.899999999999999289e+01 5.000000000000000000e+00 9.156229456463257921e-02
4.899999999999999289e+01 4.000000000000000000e+00 6.723072287491858867e-02
4.899999999999999289e+01 3.000000000000000000e+00 5.417713475599376244e-02
4.899999999999999289e+01 2.000000000000000000e+00 5.496813074955414491e-02
4.899999999999999289e+01 9.999999999999998890e-01 5.496813074955417960e-02
4.899999999999999289e+01 -6.148230419216769926e-17 5.417713475599315182e-02
4.899999999999999289e+01 -9.999999999999998890e-01 5.417713475599313794e-02
4.899999999999999289e+01 -1.999999999999999778e+00 5.417713475599378325e-02
4.899999999999999289e+01 -3.000000000000000000e+00 5.417713475599440776e-02
4.880000000000000426e+01 -3.999999999999999556e+00 5.417713475599376244e-02
4.860000000000000142e+01 -4.999999999999999112e+00 5.417713475599315182e-02
4.840000000000000568e+01 -6.000000000000000000e+00 6.723072287491801968e-02
4.820000000000000284e+01 -7.000000000000000000e+00 9.156229456463257921e-02
4.800000000000000000e+01 -8.000000000000000000e+00 7.771771045214673213e-02
4.779999999999999716e+01 -9.000000000000001776e+00 3.827296208270727224e-02
4.760000000000000142e+01 -1.000000000000000000e+01 3.738515980863939270e-02
4.739999999999999858e+01 -1.100000000000000000e+01 4.846651639781547616e-02
4.700000000000000000e+01 -1.200000000000000000e+01 4.846651639781488635e-02
4.660000000000000142e+01 -1.300000000000000000e+01 4.846651639781365817e-02
4.639999999999999858e+01 -1.400000000000000000e+01 4.846651639781500431e-02
4.600000000000000000e+01 -1.500000000000000000e+01 4.846651639781610760e-02
4.560000000000000853e+01 -1.600000000000000000e+01 3.541292827889074013e-02
4.519999999999999574e+01 -1.699999999999999645e+01 1.108135658917585101e-02
4.480000000000001137e+01 -1.799999999999999645e+01 2.216271317835187202e-02
4.440000000000000568e+01 -1.899999999999999645e+01 5.414125498847830592e-02
4.400000000000000000e+01 -2.000000000000000000e+01 5.070461100824569245e-02
4.360000000000000142e+01 -2.100000000000000000e+01 3.962325441906962287e-02
4.320000000000000284e+01 -2.200000000000000000e+01 3.962325441906956736e-02
4.279999999999999716e+01 -2.300000000000000711e+01 3.962325441906982409e-02
4.220000000000000284e+01 -2.400000000000000000e+01 3.962325441906912327e-02
4.160000000000000142e+01 -2.500000000000000000e+01 4.835239628369290138e-02
4.100000000000000000e+01 -2.600000000000000000e+01 6.357645699679335960e-02
4.039999999999999858e+01 -2.699999999999999645e+01 7.676036420795388782e-02
3.979999999999999716e+01 -2.800000000000000000e+01 7.704983450058755512e-02
3.920000000000000284e+01 -2.899999999999999645e+01 6.213187818964163028e-02
3.859999999999999432e+01 -3.000000000000000000e+01 5.340273632501678358e-02
3.780000000000000426e+01 -3.100000000000000355e+01 5.340273632501666562e-02
3.700000000000000000e+01 -3.200000000000000000e+01 5.829753597934052289e-02
3.600000000000000711e+01 -3.300000000000000000e+01 6.966836286115021815e-02
3.500000000000000000e+01 -3.399999999999999289e+01 7.626031646672978836e-02
3.400000000000000000e+01 -3.500000000000000000e+01 7.412312820768522659e-02
3.300000000000000000e+01 -3.600000000000000711e+01 7.412312820768537924e-02
3.199999999999999645e+01 -3.700000000000000000e+01 6.093922099652551022e-02
3.100000000000000355e+01 -3.779999999999999716e+01 4.195636375816624852e-02
3.000000000000000000e+01 -3.859999999999999432e+01 4.467359446039289445e-02
2.900000000000000355e+01 -3.939999999999999858e+01 5.340273632501689460e-02
2.800000000000000355e+01 -4.000000000000000000e+01 6.213187818964138742e-02
2.700000000000000000e+01 -4.060000000000000142e+01 7.704983450058724981e-02
2.600000000000000355e+01 -4.139999999999999858e+01 7.676036420795338822e-02
2.500000000000000000e+01 -4.199999999999999289e+01 7.016841060237388739e-02
2.400000000000000000e+01 -4.260000000000000142e+01 6.357645699679478901e-02
2.300000000000000000e+01 -4.320000000000000284e+01 3.727103969451878857e-02
2.200000000000000000e+01 -4.360000000000000142e+01 2.736466171188355750e-02
2.100000000000000000e+01 -4.400000000000000000e+01 4.488307005106711989e-02
2.000000000000000000e+01 -4.440000000000000568e+01 4.835239628369234627e-02
1.899999999999999645e+01 -4.480000000000000426e+01 3.962325441907035839e-02
1.799999999999999645e+01 -4.519999999999999574e+01 4.197546914362207393e-02
1.700000000000000355e+01 -4.579999999999999716e+01 3.432849902320876667e-02
1.600000000000000000e+01 -4.619999999999999574e+01 1.108135658917630377e-02
1.500000000000000000e+01 -4.660000000000001563e+01 1.108135658917619448e-02
1.400000000000000000e+01 -4.700000000000000000e+01 2.324714243403259648e-02
1.300000000000000178e+01 -4.739999999999999858e+01 2.216271317835095261e-02
1.200000000000000000e+01 -4.760000000000000142e+01 3.206909116098584367e-02
1.100000000000000000e+01 -4.800000000000000000e+01 4.649428486806699012e-02
1.000000000000000000e+01 -4.839999999999999147e+01 4.846651639781580923e-02
9.000000000000001776e+00 -4.860000000000000142e+01 6.152010451673846358e-02
8.000000000000000000e+00 -4.899999999999999289e+01 7.771771045214545537e-02
7.000000000000000000e+00 -4.940000000000000568e+01 9.324109283226209022e-02
6.000000000000000000e+00 -4.959999999999999432e+01 1.326858412017021538e-01
5.000000000000000000e+00 -4.979999999999999716e+01 1.457394293206263625e-01
4.000000000000000000e+00 -5.000000000000000000e+01 1.335736434757680835e-01
3.000000000000000000e+00 -5.000000000000000000e+01 1.457394293206243086e-01
2.000000000000000000e+00 -5.000000000000000000e+01 1.457394293206243086e-01
9.999999999999998890e-01 -4.979999999999999716e+01 1.214078576309092217e-01
-6.148230419216769926e-17 -4.959999999999999432e+01 1.083542695119850130e-01
-9.999999999999998890e-01 -4.940000000000000568e+01 9.530068139306083208e-02
